product_id,roll_number,shaft_height,shaft_radius
LOAD_SHAFT_1756468465482_2588_VNJQN1,LOAD_ROLL_1756468465482_2588,40.59,9.55
LOAD_SHAFT_1756468465482_2595_CGP0U6,LOAD_ROLL_1756468465482_2595,21.43,8.54
LOAD_SHAFT_1756468465482_2593_9KK4N5,LOAD_ROLL_1756468465482_2593,37.84,12.08
LOAD_SHAFT_1756468465482_2596_MUMMB6,LOAD_ROLL_1756468465482_2596,48.68,17.13
LOAD_SHAFT_1756468466072_2603_VTK0GL,LOAD_ROLL_1756468466072_2603,23.37,9.0
LOAD_SHAFT_1756468466072_2606_VIK5JQ,LOAD_ROLL_1756468466072_2606,48.27,19.98
LOAD_SHAFT_1756468466072_2608_FYV1SY,LOAD_ROLL_1756468466072_2608,25.04,23.06
LOAD_SHAFT_1756468466072_2602_D4MJI3,LOAD_ROLL_1756468466072_2602,11.67,11.99
LOAD_SHAFT_1756468466072_2614_YON4W3,LOAD_ROLL_1756468466072_2614,16.18,15.01
LOAD_SHAFT_1756468466072_2601_DDWVVL,LOAD_ROLL_1756468466072_2601,19.17,22.36
LOAD_SHAFT_1756468466072_2618_1B485E,LOAD_ROLL_1756468466072_2618,16.09,12.82
LOAD_SHAFT_1756468466072_2607_NSSK0I,LOAD_ROLL_1756468466072_2607,48.73,11.06
LOAD_SHAFT_1756468466072_2615_BE6P1M,LOAD_ROLL_1756468466072_2615,27.03,12.23
LOAD_SHAFT_1756468466680_2638_WSQ6XE,LOAD_ROLL_1756468466680_2638,14.68,16.66
LOAD_SHAFT_1756468466680_2631_UROLN6,LOAD_ROLL_1756468466680_2631,18.08,11.9
LOAD_SHAFT_1756468466680_2636_6Q8VAC,LOAD_ROLL_1756468466680_2636,40.01,15.29
LOAD_SHAFT_1756468466680_2637_9AIO7P,LOAD_ROLL_1756468466680_2637,19.83,9.02
LOAD_SHAFT_1756468466680_2628_NESPDQ,LOAD_ROLL_1756468466680_2628,43.58,8.66
LOAD_SHAFT_1756468466680_2625_EQBDBV,LOAD_ROLL_1756468466680_2625,24.97,5.49
LOAD_SHAFT_1756468466680_2626_P2KVQ6,LOAD_ROLL_1756468466680_2626,27.32,20.33
LOAD_SHAFT_1756468466680_2635_W1WEIR,LOAD_ROLL_1756468466680_2635,34.46,12.65
LOAD_SHAFT_1756468466680_2630_0XQMFZ,LOAD_ROLL_1756468466680_2630,46.02,8.55
LOAD_SHAFT_1756468466680_2624_L9XHKB,LOAD_ROLL_1756468466680_2624,15.37,14.11
LOAD_SHAFT_1756468466680_2633_TJOYZ2,LOAD_ROLL_1756468466680_2633,38.16,9.89
LOAD_SHAFT_1756468467289_2652_QWCJA7,LOAD_ROLL_1756468467289_2652,18.91,6.09
LOAD_SHAFT_1756468467289_2654_41LLL0,LOAD_ROLL_1756468467289_2654,38.04,6.66
LOAD_SHAFT_1756468467289_2656_61DGW3,LOAD_ROLL_1756468467289_2656,11.33,20.54
LOAD_SHAFT_1756468467289_2651_NBL2TP,LOAD_ROLL_1756468467289_2651,11.14,6.34
LOAD_SHAFT_1756468467289_2655_1ADPD4,LOAD_ROLL_1756468467289_2655,30.05,9.04
LOAD_SHAFT_1756468467289_2640_4E88PA,LOAD_ROLL_1756468467289_2640,41.82,19.43
LOAD_SHAFT_1756468467289_2653_DTOZ1Q,LOAD_ROLL_1756468467289_2653,47.46,5.63
LOAD_SHAFT_1756468467289_2646_P7MYJV,LOAD_ROLL_1756468467289_2646,15.46,12.8
LOAD_SHAFT_1756468467289_2642_6Z4B4H,LOAD_ROLL_1756468467289_2642,45.23,5.03
LOAD_SHAFT_1756468467289_2659_HH7GU8,LOAD_ROLL_1756468467289_2659,15.31,19.19
LOAD_SHAFT_1756468467899_2677_PC9UQQ,LOAD_ROLL_1756468467899_2677,34.12,13.25
LOAD_SHAFT_1756468467899_2678_TTO86A,LOAD_ROLL_1756468467899_2678,26.23,5.55
LOAD_SHAFT_1756468467899_2662_IEXE3W,LOAD_ROLL_1756468467899_2662,33.02,10.72
LOAD_SHAFT_1756468467899_2663_DVZV3L,LOAD_ROLL_1756468467899_2663,21.1,6.61
LOAD_SHAFT_1756468467899_2664_O7R1KR,LOAD_ROLL_1756468467899_2664,10.92,23.57
LOAD_SHAFT_1756468467899_2667_DO6461,LOAD_ROLL_1756468467899_2667,13.31,13.64
LOAD_SHAFT_1756468467899_2666_8944L8,LOAD_ROLL_1756468467899_2666,18.92,17.21
LOAD_SHAFT_1756468467899_2668_UADUY6,LOAD_ROLL_1756468467899_2668,20.16,17.31
LOAD_SHAFT_1756468467899_2670_ZM19K1,LOAD_ROLL_1756468467899_2670,45.01,18.67
LOAD_SHAFT_1756468468489_2690_RRFAFY,LOAD_ROLL_1756468468489_2690,44.66,8.62
LOAD_SHAFT_1756468468489_2691_Z1S2WJ,LOAD_ROLL_1756468468489_2691,24.01,15.42
LOAD_SHAFT_1756468468489_2685_96DLU8,LOAD_ROLL_1756468468489_2685,36.67,20.53
LOAD_SHAFT_1756468468489_2695_1XL3QM,LOAD_ROLL_1756468468489_2695,34.76,10.19
LOAD_SHAFT_1756468468489_2692_K2TBIR,LOAD_ROLL_1756468468489_2692,31.82,6.21
LOAD_SHAFT_1756468468489_2680_44239T,LOAD_ROLL_1756468468489_2680,21.19,11.72
LOAD_SHAFT_1756468468489_2681_NOKQ8T,LOAD_ROLL_1756468468489_2681,48.79,18.76
LOAD_SHAFT_1756468468489_2696_YEGA0D,LOAD_ROLL_1756468468489_2696,19.15,17.59
LOAD_SHAFT_1756468468489_2682_6W2L70,LOAD_ROLL_1756468468489_2682,17.07,12.75
LOAD_SHAFT_1756468468489_2698_RNIRD4,LOAD_ROLL_1756468468489_2698,45.3,17.92
LOAD_SHAFT_1756468468489_2689_L3TW88,LOAD_ROLL_1756468468489_2689,44.09,23.21
LOAD_SHAFT_1756468468489_2693_C7K92P,LOAD_ROLL_1756468468489_2693,37.17,10.61
LOAD_SHAFT_1756468469112_2717_A7YZWZ,LOAD_ROLL_1756468469112_2717,30.98,22.2
LOAD_SHAFT_1756468469112_2719_QG74AU,LOAD_ROLL_1756468469112_2719,38.29,6.13
LOAD_SHAFT_1756468469112_2718_N4ANUB,LOAD_ROLL_1756468469112_2718,24.77,5.62
LOAD_SHAFT_1756468469112_2700_AW6DPI,LOAD_ROLL_1756468469112_2700,29.6,22.25
LOAD_SHAFT_1756468469112_2705_0X57HQ,LOAD_ROLL_1756468469112_2705,43.16,13.37
LOAD_SHAFT_1756468469112_2710_SZT0CR,LOAD_ROLL_1756468469112_2710,48.82,11.19
LOAD_SHAFT_1756468469112_2702_9ZXYQ6,LOAD_ROLL_1756468469112_2702,37.89,11.88
LOAD_SHAFT_1756468469112_2706_WU6N87,LOAD_ROLL_1756468469112_2706,48.08,6.2
LOAD_SHAFT_1756468469112_2709_PUYQ5G,LOAD_ROLL_1756468469112_2709,35.27,18.49
LOAD_SHAFT_1756468469112_2707_V13E7I,LOAD_ROLL_1756468469112_2707,22.26,11.39
LOAD_SHAFT_1756468469112_2713_W4I136,LOAD_ROLL_1756468469112_2713,46.48,21.99
LOAD_SHAFT_1756468469112_2712_Z209Z0,LOAD_ROLL_1756468469112_2712,19.66,24.16
LOAD_SHAFT_1756468469751_2736_8R9E4W,LOAD_ROLL_1756468469751_2736,49.71,10.28
LOAD_SHAFT_1756468469751_2720_FN7ZAX,LOAD_ROLL_1756468469751_2720,27.83,6.36
LOAD_SHAFT_1756468469751_2732_GEXXYE,LOAD_ROLL_1756468469751_2732,27.44,23.02
LOAD_SHAFT_1756468469751_2733_JYD5EQ,LOAD_ROLL_1756468469751_2733,10.95,18.31
LOAD_SHAFT_1756468469751_2721_VJ8ZZY,LOAD_ROLL_1756468469751_2721,29.26,14.59
LOAD_SHAFT_1756468469751_2735_S76I9F,LOAD_ROLL_1756468469751_2735,45.44,20.07
LOAD_SHAFT_1756468469751_2734_99VDX8,LOAD_ROLL_1756468469751_2734,29.18,13.29
LOAD_SHAFT_1756468469751_2738_TMG0LP,LOAD_ROLL_1756468469751_2738,14.2,20.67
LOAD_SHAFT_1756468469751_2722_IISZFC,LOAD_ROLL_1756468469751_2722,41.9,16.97
LOAD_SHAFT_1756468469751_2725_D5ITA3,LOAD_ROLL_1756468469751_2725,23.8,8.58
LOAD_SHAFT_1756468469751_2737_UNBRWR,LOAD_ROLL_1756468469751_2737,42.61,7.37
LOAD_SHAFT_1756468470359_2747_JCKTN2,LOAD_ROLL_1756468470359_2747,11.85,12.05
LOAD_SHAFT_1756468470359_2744_0GV4WD,LOAD_ROLL_1756468470359_2744,18.48,16.05
LOAD_SHAFT_1756468470359_2757_X10Y9X,LOAD_ROLL_1756468470359_2757,13.7,11.18
LOAD_SHAFT_1756468470359_2752_GFMST6,LOAD_ROLL_1756468470359_2752,33.75,5.55
LOAD_SHAFT_1756468470359_2742_DDG2GL,LOAD_ROLL_1756468470359_2742,37.28,19.03
LOAD_SHAFT_1756468470359_2758_UEJSMU,LOAD_ROLL_1756468470359_2758,38.91,9.19
LOAD_SHAFT_1756468470359_2748_R5FET7,LOAD_ROLL_1756468470359_2748,23.94,8.9
LOAD_SHAFT_1756468470359_2741_74YCQ5,LOAD_ROLL_1756468470359_2741,25.44,15.05
LOAD_SHAFT_1756468470359_2746_N6ZJHX,LOAD_ROLL_1756468470359_2746,32.59,22.69
LOAD_SHAFT_1756468470359_2759_D40Y1J,LOAD_ROLL_1756468470359_2759,25.04,10.13
LOAD_SHAFT_1756468470964_2762_R9KAUV,LOAD_ROLL_1756468470964_2762,24.05,21.49
LOAD_SHAFT_1756468470964_2776_OBSRWT,LOAD_ROLL_1756468470964_2776,25.43,18.73
LOAD_SHAFT_1756468470964_2775_DU3DXT,LOAD_ROLL_1756468470964_2775,30.69,18.43
LOAD_SHAFT_1756468470964_2778_4FA5E6,LOAD_ROLL_1756468470964_2778,35.16,21.67
LOAD_SHAFT_1756468470964_2765_XTNMSK,LOAD_ROLL_1756468470964_2765,13.89,21.9
LOAD_SHAFT_1756468470964_2767_B220VR,LOAD_ROLL_1756468470964_2767,35.4,13.6
LOAD_SHAFT_1756468470964_2766_O0B2IQ,LOAD_ROLL_1756468470964_2766,29.14,17.74
LOAD_SHAFT_1756468471555_2787_GJDVTE,LOAD_ROLL_1756468471555_2787,37.56,13.91
LOAD_SHAFT_1756468471555_2799_T6KASV,LOAD_ROLL_1756468471555_2799,48.81,18.32
LOAD_SHAFT_1756468471555_2780_M61LHK,LOAD_ROLL_1756468471555_2780,21.58,6.48
LOAD_SHAFT_1756468471555_2785_NVZFVZ,LOAD_ROLL_1756468471555_2785,21.65,23.97
LOAD_SHAFT_1756468471555_2791_YGHGRI,LOAD_ROLL_1756468471555_2791,46.51,24.55
LOAD_SHAFT_1756468471555_2788_CBBVS8,LOAD_ROLL_1756468471555_2788,38.29,15.9
LOAD_SHAFT_1756468471555_2796_31LA47,LOAD_ROLL_1756468471555_2796,46.38,16.68
LOAD_SHAFT_1756468471555_2786_78LR6Z,LOAD_ROLL_1756468471555_2786,13.49,14.64
LOAD_SHAFT_1756468471555_2782_X8CP5C,LOAD_ROLL_1756468471555_2782,31.0,18.73
LOAD_SHAFT_1756468471555_2790_KETTH9,LOAD_ROLL_1756468471555_2790,25.46,24.32
LOAD_SHAFT_1756468471555_2781_7CNNGV,LOAD_ROLL_1756468471555_2781,45.17,14.34
LOAD_SHAFT_1756468471555_2783_ODT6FX,LOAD_ROLL_1756468471555_2783,24.32,22.72
LOAD_SHAFT_1756468472181_2811_0YSWQ0,LOAD_ROLL_1756468472181_2811,31.48,6.94
LOAD_SHAFT_1756468472181_2818_4FE39P,LOAD_ROLL_1756468472181_2818,41.66,18.65
LOAD_SHAFT_1756468472181_2807_2ZU8T1,LOAD_ROLL_1756468472181_2807,40.56,9.32
LOAD_SHAFT_1756468472181_2802_N3H2ZH,LOAD_ROLL_1756468472181_2802,30.86,16.25
LOAD_SHAFT_1756468472181_2812_R0ITZR,LOAD_ROLL_1756468472181_2812,34.69,12.27
LOAD_SHAFT_1756468472181_2806_33OZ8D,LOAD_ROLL_1756468472181_2806,15.83,24.44
LOAD_SHAFT_1756468472181_2801_KCIEO1,LOAD_ROLL_1756468472181_2801,42.61,17.3

LOAD_SHAFT_1756468472181_2813_VO45BS,LOAD_ROLL_1756468472181_2813,41.06,5.21
LOAD_SHAFT_1756468472181_2809_AH8EZZ,LOAD_ROLL_1756468472181_2809,27.12,5.87
LOAD_SHAFT_1756468472181_2808_H0OIAZ,LOAD_ROLL_1756468472181_2808,18.3,9.63
LOAD_SHAFT_1756468472803_2827_2M1JWP,LOAD_ROLL_1756468472803_2827,16.29,15.98
LOAD_SHAFT_1756468472803_2830_DVX297,LOAD_ROLL_1756468472803_2830,24.84,5.76
LOAD_SHAFT_1756468472803_2828_ZWNH9Q,LOAD_ROLL_1756468472803_2828,16.63,23.53
LOAD_SHAFT_1756468472803_2823_XZ2E98,LOAD_ROLL_1756468472803_2823,22.1,17.11
LOAD_SHAFT_1756468472803_2837_VHPG4M,LOAD_ROLL_1756468472803_2837,24.05,12.55
LOAD_SHAFT_1756468472803_2829_S1I9UA,LOAD_ROLL_1756468472803_2829,20.37,24.43
LOAD_SHAFT_1756468472803_2833_H0VFJN,LOAD_ROLL_1756468472803_2833,14.58,5.56
LOAD_SHAFT_1756468472803_2822_DC28PK,LOAD_ROLL_1756468472803_2822,34.13,18.45
LOAD_SHAFT_1756468472803_2836_LP8Y6V,LOAD_ROLL_1756468472803_2836,37.11,5.83
LOAD_SHAFT_1756468472803_2835_V3YZAR,LOAD_ROLL_1756468472803_2835,17.09,6.56
LOAD_SHAFT_1756468473412_2858_QRBFPH,LOAD_ROLL_1756468473412_2858,17.13,18.34
LOAD_SHAFT_1756468473412_2842_O4OM9E,LOAD_ROLL_1756468473412_2842,39.67,16.46
LOAD_SHAFT_1756468473412_2859_HBHKP6,LOAD_ROLL_1756468473412_2859,17.18,8.92
LOAD_SHAFT_1756468473412_2850_OEV3OM,LOAD_ROLL_1756468473412_2850,15.4,22.68
LOAD_SHAFT_1756468473412_2857_RQOGM6,LOAD_ROLL_1756468473412_2857,16.69,7.34
LOAD_SHAFT_1756468473412_2847_AL71ZK,LOAD_ROLL_1756468473412_2847,14.99,15.72
LOAD_SHAFT_1756468473412_2840_ONEOGY,LOAD_ROLL_1756468473412_2840,19.12,23.64
LOAD_SHAFT_1756468473412_2844_ZQS8MO,LOAD_ROLL_1756468473412_2844,12.49,11.91
LOAD_SHAFT_1756468473412_2853_IIGSPZ,LOAD_ROLL_1756468473412_2853,35.98,17.04
LOAD_SHAFT_1756468473412_2852_GJQ988,LOAD_ROLL_1756468473412_2852,36.67,23.83
LOAD_SHAFT_1756468474063_2868_ILOPDN,LOAD_ROLL_1756468474063_2868,40.92,15.87
LOAD_SHAFT_1756468474063_2866_2PTTAU,LOAD_ROLL_1756468474063_2866,40.11,9.94
LOAD_SHAFT_1756468474063_2862_BK6I3T,LOAD_ROLL_1756468474063_2862,14.98,14.06
LOAD_SHAFT_1756468474063_2879_26R9WG,LOAD_ROLL_1756468474063_2879,15.35,19.62
LOAD_SHAFT_1756468474063_2873_ZHPVNA,LOAD_ROLL_1756468474063_2873,32.25,8.53
LOAD_SHAFT_1756468474063_2863_3K6LJU,LOAD_ROLL_1756468474063_2863,48.35,23.46
LOAD_SHAFT_1756468474063_2872_NRCUQH,LOAD_ROLL_1756468474063_2872,27.88,22.78
LOAD_SHAFT_1756468474063_2877_3XZIGT,LOAD_ROLL_1756468474063_2877,15.64,14.1
LOAD_SHAFT_1756468474063_2864_E1ADQ8,LOAD_ROLL_1756468474063_2864,19.35,7.69
LOAD_SHAFT_1756468474063_2869_3XQ4TP,LOAD_ROLL_1756468474063_2869,42.34,7.18
LOAD_SHAFT_1756468474688_2885_LKBY8W,LOAD_ROLL_1756468474688_2885,43.46,16.99
LOAD_SHAFT_1756468474688_2898_X3SK7Y,LOAD_ROLL_1756468474688_2898,26.43,17.77
LOAD_SHAFT_1756468474688_2891_FB7NYS,LOAD_ROLL_1756468474688_2891,18.69,23.15
LOAD_SHAFT_1756468474688_2899_ALIROG,LOAD_ROLL_1756468474688_2899,13.66,6.74
LOAD_SHAFT_1756468474688_2897_PEYOHX,LOAD_ROLL_1756468474688_2897,12.5,20.56
LOAD_SHAFT_1756468474688_2888_ZA2KT9,LOAD_ROLL_1756468474688_2888,33.78,6.09
LOAD_SHAFT_1756468474688_2880_JPWFSK,LOAD_ROLL_1756468474688_2880,10.93,20.54
LOAD_SHAFT_1756468475329_2913_R4PFWX,LOAD_ROLL_1756468475329_2913,21.65,6.62
LOAD_SHAFT_1756468475329_2919_0TTGNN,LOAD_ROLL_1756468475329_2919,20.46,10.75
LOAD_SHAFT_1756468475329_2909_NZ4ARK,LOAD_ROLL_1756468475329_2909,43.68,20.55
LOAD_SHAFT_1756468475329_2907_RHO551,LOAD_ROLL_1756468475329_2907,17.74,21.99
LOAD_SHAFT_1756468475329_2916_F708MG,LOAD_ROLL_1756468475329_2916,14.91,14.45
LOAD_SHAFT_1756468475329_2910_QV3HB1,LOAD_ROLL_1756468475329_2910,15.88,19.54
LOAD_SHAFT_1756468475919_2931_ZTEPR6,LOAD_ROLL_1756468475919_2931,36.16,13.2
LOAD_SHAFT_1756468475919_2926_J78QHJ,LOAD_ROLL_1756468475919_2926,21.93,24.5
LOAD_SHAFT_1756468475919_2928_YOTJCN,LOAD_ROLL_1756468475919_2928,47.51,19.97
LOAD_SHAFT_1756468475919_2925_POU4MZ,LOAD_ROLL_1756468475919_2925,31.44,19.2
LOAD_SHAFT_1756468475919_2929_BKCIOE,LOAD_ROLL_1756468475919_2929,27.06,12.03
LOAD_SHAFT_1756468475919_2927_1PM7J3,LOAD_ROLL_1756468475919_2927,21.34,23.7
LOAD_SHAFT_1756468475919_2939_DKG15Y,LOAD_ROLL_1756468475919_2939,16.47,16.58
LOAD_SHAFT_1756468475919_2930_X8GTET,LOAD_ROLL_1756468475919_2930,44.13,20.69
LOAD_SHAFT_1756468475919_2920_FSW27D,LOAD_ROLL_1756468475919_2920,41.78,13.77
LOAD_SHAFT_1756468475919_2922_WF5BG3,LOAD_ROLL_1756468475919_2922,43.24,10.57
LOAD_SHAFT_1756468475919_2921_8R7NTL,LOAD_ROLL_1756468475919_2921,44.99,7.53
LOAD_SHAFT_1756468476559_2958_E5N4XK,LOAD_ROLL_1756468476559_2958,18.99,23.77
LOAD_SHAFT_1756468476559_2956_CJ2P2Y,LOAD_ROLL_1756468476559_2956,29.78,11.45
LOAD_SHAFT_1756468476559_2940_Z5QTZZ,LOAD_ROLL_1756468476559_2940,45.89,18.8
LOAD_SHAFT_1756468476559_2957_7VO41U,LOAD_ROLL_1756468476559_2957,48.5,13.14
LOAD_SHAFT_1756468476559_2946_VQ39BB,LOAD_ROLL_1756468476559_2946,18.39,24.89
LOAD_SHAFT_1756468476559_2953_YMQ4ME,LOAD_ROLL_1756468476559_2953,37.78,11.1
LOAD_SHAFT_1756468476559_2941_ML2I5E,LOAD_ROLL_1756468476559_2941,18.94,19.97
LOAD_SHAFT_1756468476559_2948_II55MM,LOAD_ROLL_1756468476559_2948,30.9,16.32
LOAD_SHAFT_1756468476559_2959_RBRN6Y,LOAD_ROLL_1756468476559_2959,26.65,7.46
LOAD_SHAFT_1756468476559_2950_VSFFHJ,LOAD_ROLL_1756468476559_2950,38.4,7.13
LOAD_SHAFT_1756468476559_2943_8J8GJD,LOAD_ROLL_1756468476559_2943,41.56,21.02
LOAD_SHAFT_1756468476559_2952_EITHU7,LOAD_ROLL_1756468476559_2952,49.8,17.83
LOAD_SHAFT_1756468476559_2942_2GFDLO,LOAD_ROLL_1756468476559_2942,10.56,8.01
LOAD_SHAFT_1756468476559_2944_OXN37K,LOAD_ROLL_1756468476559_2944,17.49,12.65
LOAD_SHAFT_1756468477214_2973_FCX5RK,LOAD_ROLL_1756468477214_2973,37.26,8.36
LOAD_SHAFT_1756468477214_2967_HO6563,LOAD_ROLL_1756468477214_2967,49.1,6.04
LOAD_SHAFT_1756468477214_2961_BDWRRF,LOAD_ROLL_1756468477214_2961,37.02,13.48
LOAD_SHAFT_1756468477214_2960_1TUG4U,LOAD_ROLL_1756468477214_2960,38.69,23.79
LOAD_SHAFT_1756468477214_2969_G2YKU0,LOAD_ROLL_1756468477214_2969,33.32,21.52
LOAD_SHAFT_1756468477214_2963_0T5J8Z,LOAD_ROLL_1756468477214_2963,24.13,20.15
LOAD_SHAFT_1756468477214_2970_PSVURH,LOAD_ROLL_1756468477214_2970,20.08,17.72
LOAD_SHAFT_1756468477214_2975_KSZ1NW,LOAD_ROLL_1756468477214_2975,40.33,19.56
LOAD_SHAFT_1756468477214_2974_ZVB1XI,LOAD_ROLL_1756468477214_2974,26.49,23.98
LOAD_SHAFT_1756468477214_2978_S2IQAD,LOAD_ROLL_1756468477214_2978,35.16,10.42
LOAD_SHAFT_1756468477871_2990_HAA09I,LOAD_ROLL_1756468477871_2990,41.76,10.35
LOAD_SHAFT_1756468477871_2994_W2G2CO,LOAD_ROLL_1756468477871_2994,39.38,6.5
LOAD_SHAFT_1756468477871_2997_4F9CO0,LOAD_ROLL_1756468477871_2997,41.03,12.51
LOAD_SHAFT_1756468477871_2984_8Z9LQA,LOAD_ROLL_1756468477871_2984,18.02,10.5
LOAD_SHAFT_1756468477871_2981_EDRHUS,LOAD_ROLL_1756468477871_2981,44.82,15.45
LOAD_SHAFT_1756468477871_2985_LIDWTS,LOAD_ROLL_1756468477871_2985,46.35,7.47
LOAD_SHAFT_1756468477871_2982_GCZHTZ,LOAD_ROLL_1756468477871_2982,15.96,13.83
LOAD_SHAFT_1756468477871_2998_CKGHTG,LOAD_ROLL_1756468477871_2998,20.66,9.42
LOAD_SHAFT_1756468477871_2988_ZBFL35,LOAD_ROLL_1756468477871_2988,10.77,9.71
LOAD_SHAFT_1756468478477_3004_37R98Q,LOAD_ROLL_1756468478477_3004,16.45,20.44
LOAD_SHAFT_1756468478477_3000_J4FYHM,LOAD_ROLL_1756468478477_3000,30.0,16.93
LOAD_SHAFT_1756468478477_3011_LA2TXP,LOAD_ROLL_1756468478477_3011,15.39,11.82
LOAD_SHAFT_1756468478477_3016_1LAA3D,LOAD_ROLL_1756468478477_3016,23.61,8.34
LOAD_SHAFT_1756468478477_3019_HDNXG2,LOAD_ROLL_1756468478477_3019,30.63,23.14
LOAD_SHAFT_1756468478477_3012_O25ESL,LOAD_ROLL_1756468478477_3012,24.84,14.52
LOAD_SHAFT_1756468478477_3007_8NN5FK,LOAD_ROLL_1756468478477_3007,33.78,7.63
LOAD_SHAFT_1756468478477_3013_F4I2BP,LOAD_ROLL_1756468478477_3013,32.18,11.72
LOAD_SHAFT_1756468479096_3026_6B1GLR,LOAD_ROLL_1756468479096_3026,29.21,5.98
LOAD_SHAFT_1756468479096_3021_SMOI2W,LOAD_ROLL_1756468479096_3021,17.05,12.87
LOAD_SHAFT_1756468479096_3022_LC8XFV,LOAD_ROLL_1756468479096_3022,44.68,10.64
LOAD_SHAFT_1756468479096_3028_45B4MY,LOAD_ROLL_1756468479096_3028,44.97,17.5
LOAD_SHAFT_1756468479096_3037_6Z81ZF,LOAD_ROLL_1756468479096_3037,37.86,7.42
LOAD_SHAFT_1756468479096_3020_P60NFZ,LOAD_ROLL_1756468479096_3020,41.99,14.31
LOAD_SHAFT_1756468479096_3023_QFQ7GY,LOAD_ROLL_1756468479096_3023,48.17,21.42
LOAD_SHAFT_1756468479096_3030_J638LA,LOAD_ROLL_1756468479096_3030,18.32,7.74
LOAD_SHAFT_1756468479096_3027_BW32VT,LOAD_ROLL_1756468479096_3027,21.68,24.62
LOAD_SHAFT_1756468479096_3038_FE3Y9L,LOAD_ROLL_1756468479096_3038,19.71,12.58
LOAD_SHAFT_1756468479096_3034_ATN28C,LOAD_ROLL_1756468479096_3034,25.79,18.94
LOAD_SHAFT_1756468479732_3057_A40MDV,LOAD_ROLL_1756468479732_3057,49.54,24.9
LOAD_SHAFT_1756468479732_3046_LUXMLH,LOAD_ROLL_1756468479732_3046,22.02,12.02
LOAD_SHAFT_1756468479732_3042_ZIEZLU,LOAD_ROLL_1756468479732_3042,42.34,8.43
LOAD_SHAFT_1756468479732_3050_8XFM44,LOAD_ROLL_1756468479732_3050,41.93,22.33
LOAD_SHAFT_1756468479732_3049_RI6QJL,LOAD_ROLL_1756468479732_3049,31.23,14.91
LOAD_SHAFT_1756468479732_3051_7A3FPC,LOAD_ROLL_1756468479732_3051,24.26,22.23
LOAD_SHAFT_1756468479732_3058_NOLQLL,LOAD_ROLL_1756468479732_3058,44.78,17.7
LOAD_SHAFT_1756468479732_3053_1L6NXT,LOAD_ROLL_1756468479732_3053,12.17,22.43
LOAD_SHAFT_1756468479732_3059_K1L9KW,LOAD_ROLL_1756468479732_3059,15.54,22.0
LOAD_SHAFT_1756468479732_3044_I7I6VN,LOAD_ROLL_1756468479732_3044,38.21,22.91
LOAD_SHAFT_1756468479732_3048_JEFUMH,LOAD_ROLL_1756468479732_3048,35.36,16.42
LOAD_SHAFT_1756468480366_3073_56L9CT,LOAD_ROLL_1756468480366_3073,47.3,23.69
LOAD_SHAFT_1756468480366_3075_LV1EXS,LOAD_ROLL_1756468480366_3075,34.64,23.3
LOAD_SHAFT_1756468480366_3061_DFU7VY,LOAD_ROLL_1756468480366_3061,31.41,16.15
LOAD_SHAFT_1756468480366_3072_21PCIH,LOAD_ROLL_1756468480366_3072,25.9,23.37
LOAD_SHAFT_1756468480366_3074_GZR3AX,LOAD_ROLL_1756468480366_3074,35.52,23.76
LOAD_SHAFT_1756468480366_3068_1E1NOI,LOAD_ROLL_1756468480366_3068,31.44,12.34
LOAD_SHAFT_1756468480366_3066_10EIJO,LOAD_ROLL_1756468480366_3066,17.31,23.5
LOAD_SHAFT_1756468480366_3069_PV9O9A,LOAD_ROLL_1756468480366_3069,40.18,13.34
LOAD_SHAFT_1756468480366_3077_H9D8PW,LOAD_ROLL_1756468480366_3077,16.38,19.1
LOAD_SHAFT_1756468480366_3063_KN71E8,LOAD_ROLL_1756468480366_3063,11.68,22.46
LOAD_SHAFT_1756468480366_3076_R46RSC,LOAD_ROLL_1756468480366_3076,34.4,7.8
LOAD_SHAFT_1756468480990_3086_Y3NJFN,LOAD_ROLL_1756468480990_3086,48.82,5.82
LOAD_SHAFT_1756468480990_3081_MG11ZM,LOAD_ROLL_1756468480990_3081,11.4,22.86
LOAD_SHAFT_1756468480990_3093_26UC5G,LOAD_ROLL_1756468480990_3093,17.45,9.31
LOAD_SHAFT_1756468480990_3097_FP0WXC,LOAD_ROLL_1756468480990_3097,17.97,8.87
LOAD_SHAFT_1756468480990_3096_5OSNOJ,LOAD_ROLL_1756468480990_3096,40.29,16.37
LOAD_SHAFT_1756468480990_3091_PFWRKP,LOAD_ROLL_1756468480990_3091,20.84,21.21
LOAD_SHAFT_1756468480990_3099_D2TCB5,LOAD_ROLL_1756468480990_3099,14.45,15.65
LOAD_SHAFT_1756468480990_3098_PROV3Y,LOAD_ROLL_1756468480990_3098,39.63,17.82
LOAD_SHAFT_1756468480990_3088_HEQV9E,LOAD_ROLL_1756468480990_3088,15.69,15.39
LOAD_SHAFT_1756468481613_3102_8ZL8XZ,LOAD_ROLL_1756468481613_3102,15.52,24.82
LOAD_SHAFT_1756468481613_3115_6D3ROV,LOAD_ROLL_1756468481613_3115,35.08,10.32
LOAD_SHAFT_1756468481613_3113_PLUBCE,LOAD_ROLL_1756468481613_3113,16.06,8.13
LOAD_SHAFT_1756468481613_3106_1JWDBT,LOAD_ROLL_1756468481613_3106,12.01,8.46
LOAD_SHAFT_1756468481613_3101_2VLK6X,LOAD_ROLL_1756468481613_3101,32.54,24.03
